"id","meeting_id","flow_name","flow_step","flow_content","status","date_time"
"3773","100000094",,"3",,"1",
"3774","100000094",,"4",,"1",
"3775","100000094",,"5",,"1",
"3776","100000094",,"6",,"1",
"3777","100000094",,"7",,"1",
"3778","100000094",,"8",,"1",
"3779","100000094",,"9",,"1",
"3780","100000094",,"10",,"1",
"3781","100000094",,"11",,"1",
"3782","100000094",,"12",,"1",
"3783","100000095",,"1",,"1",
"3784","100000095",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3785","100000095",,"3",,"1",
"3786","100000095",,"4",,"1",
"3787","100000095",,"5",,"1",
"3788","100000095",,"6",,"1",
"3789","100000095",,"7",,"1",
"3790","100000095",,"8",,"1",
"3791","100000095",,"9",,"1",
"3792","100000095",,"10",,"1",
"3793","100000095",,"11",,"1",
"3794","100000095",,"12",,"1",
"3795","100000096",,"1","{""min"":""50"",""c_min"":""50""}","2",
"3796","100000096",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3797","100000096",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eccdae8a834d__!3 宣布批复.jpg\""></p>""}","1",
"3798","100000096",,"4",,"1",
"3799","100000096",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eccdb54a8067__!5 选举办法.png\""></p>"",""min"":""50""}","1",
"3800","100000096",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eccdb6831529__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","1",
"3801","100000096",,"7","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5eccdb7ac3484__!7 投票说明.png\""></p>""}","1",
"3802","100000096",,"8","{""min"":""50""}","1",
"3803","100000096",,"9","{""min"":""50""}","1",
"3804","100000096",,"10",,"1",
"3805","100000096",,"11",,"1",
"3806","100000096",,"12",,"1",
"3807","100000097",,"1",,"2",
"3808","100000097",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3809","100000097",,"3",,"1",
"3810","100000097",,"4",,"1",
"3811","100000097",,"5",,"1",
"3812","100000097",,"6",,"1",
"3813","100000097",,"7",,"1",
"3814","100000097",,"8",,"1",
"3815","100000097",,"9",,"1",
"3816","100000097",,"10",,"1",
"3817","100000097",,"11",,"1",
"3818","100000097",,"12",,"1",
"3819","100000098",,"1","{""min"":""50"",""c_min"":""50""}","3",
"3820","100000098",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","3",
"3821","100000098",,"3","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ecdcfcd4a3d0__!3 宣布批复.jpg\""></p>""}","3",
"3822","100000098",,"4",,"3",
"3823","100000098",,"5","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ecdd028e7a4d__!5 选举办法.png\""></p>"",""min"":""50""}","3",
"3824","100000098",,"6","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ecdd03994ca6__!6 监票人建议名单.jpg\""></p>"",""min"":""50""}","3",
"3825","100000098",,"7","{""desc"":""<p><br></p><p><img src=\""https://f.shyunhua.com//yzxfile/5ecdd04613317__!7 投票说明.png\""></p>""}","3",
"3826","100000098",,"8","{""min"":""50""}","3",
"3827","100000098",,"9","{""min"":""50""}","3",
"3828","100000098",,"10",,"3",
"3829","100000098",,"11",,"3",
"3830","100000098",,"12",,"2",
"3831","100000099",,"1",,"1",
"3832","100000099",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3833","100000099",,"3",,"1",
"3834","100000099",,"4",,"1",
"3835","100000099",,"5",,"1",
"3836","100000099",,"6",,"1",
"3837","100000099",,"7",,"1",
"3838","100000099",,"8",,"1",
"3839","100000099",,"9",,"1",
"3840","100000099",,"10",,"1",
"3841","100000099",,"11",,"1",
"3842","100000099",,"12",,"1",
"3843","100000100",,"1",,"1",
"3844","100000100",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3845","100000100",,"3",,"1",
"3846","100000100",,"4",,"1",
"3847","100000100",,"5",,"1",
"3848","100000100",,"6",,"1",
"3849","100000100",,"7",,"1",
"3850","100000100",,"8",,"1",
"3851","100000100",,"9",,"1",
"3852","100000100",,"10",,"1",
"3853","100000100",,"11",,"1",
"3854","100000100",,"12",,"1",
"3855","100000101",,"1",,"1",
"3856","100000101",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3857","100000101",,"3",,"1",
"3858","100000101",,"4",,"1",
"3859","100000101",,"5",,"1",
"3860","100000101",,"6",,"1",
"3861","100000101",,"7",,"1",
"3862","100000101",,"8",,"1",
"3863","100000101",,"9",,"1",
"3864","100000101",,"10",,"1",
"3865","100000101",,"11",,"1",
"3866","100000101",,"12",,"1",
"3867","100000102",,"1",,"1",
"3868","100000102",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3869","100000102",,"3",,"1",
"3870","100000102",,"4",,"1",
"3871","100000102",,"5",,"1",
"3872","100000102",,"6",,"1",
"3873","100000102",,"7",,"1",
"3874","100000102",,"8",,"1",
"3875","100000102",,"9",,"1",
"3876","100000102",,"10",,"1",
"3877","100000102",,"11",,"1",
"3878","100000102",,"12",,"1",
"3879","100000103",,"1",,"1",
"3880","100000103",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3881","100000103",,"3",,"1",
"3882","100000103",,"4",,"1",
"3883","100000103",,"5",,"1",
"3884","100000103",,"6",,"1",
"3885","100000103",,"7",,"1",
"3886","100000103",,"8",,"1",
"3887","100000103",,"9",,"1",
"3888","100000103",,"10",,"1",
"3889","100000103",,"11",,"1",
"3890","100000103",,"12",,"1",
"3903","100000105",,"1","{""min"":""1"",""c_min"":""2""}","2",
"3904","100000105",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3905","100000105",,"3","{""desc"":""<p>3</p>""}","1",
"3906","100000105",,"4",,"1",
"3907","100000105",,"5","{""desc"":""<p>3</p>"",""min"":""3""}","1",
"3908","100000105",,"6","{""desc"":""<p>3</p>"",""min"":""3""}","1",
"3909","100000105",,"7","{""desc"":""<p>3</p>""}","1",
"3910","100000105",,"8","{""min"":""3""}","1",
"3911","100000105",,"9","{""min"":""3""}","1",
"3912","100000105",,"10",,"1",
"3913","100000105",,"11",,"1",
"3914","100000105",,"12",,"1",
"3915","100000106",,"1",,"1",
"3916","100000106",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3917","100000106",,"3",,"1",
"3918","100000106",,"4",,"1",
"3919","100000106",,"5",,"1",
"3920","100000106",,"6",,"1",
"3921","100000106",,"7",,"1",
"3922","100000106",,"8",,"1",
"3923","100000106",,"9",,"1",
"3924","100000106",,"10",,"1",
"3925","100000106",,"11",,"1",
"3926","100000106",,"12",,"1",
"3927","100000107",,"1","{""min"":""10"",""c_min"":""9""}","1",
"3928","100000107",,"2","{""desc"":""<ul><li>一 、严禁拉帮结派，对搞团团伙伙、结党营私的，一律给予纪律处分。</li><li>二、 严禁拉票贿选，对在民主推荐和选举中搞拉票、助选等非组织活动的，一律排除出人选名单或者取消候选人资格，并视情节给予纪律处分，贿选的依法处理</li><li>三、严禁买官卖官，对以谋取职务调整、晋升等为目的贿赂他人或者收受贿赂的，一律先停职或者免职，并依纪依法处理。</li><li>四、严禁跑官要官，对采取拉关系或者要挟等手段谋取职务或者职级待遇的，一律不得提拔使用。</li><li>五、严禁造假骗官，对篡改、伪造干部档案材料的，一律对相关人员给予组织处理或者纪律处分。</li><li>六、严禁说情打招呼，对搞封官许愿或者为他人提拔重用说情打招呼的，对私自干预下级干部选拔任用的，一律记录在案，情节严重的严禁追究责任。</li><li>七、严禁违规用人，对突击提拔调整干部、超职数配备干部和违反规定程序选拔任用干部的，一律宣布无效，并视情节对相关人员给予纪律处分。</li><li>八、严禁跑风漏气，对泄露、扩散涉及选举人事安排等保密内容的，一律追究相关人员责任。</li><li>九、严禁干扰选举，对造谣、诬告他人或者妨害他人自由行使选举权的，一律严厉查处，涉嫌违法犯罪的移送司法机关处理。</li></ul>""}","1",
"3929","100000107",,"3","{""desc"":""<p><br></p><p class=\""ql-align-center\""><img src=\""https://f.shyunhua.com//yzxfile/5ecf50152bbaa__!5812284.jpg\""></p>""}","1",
"3930","100000107",,"4",,"1",
"3931","100000107",,"5","{""desc"":""<p>\t1989年2月17日出生于<a href=\""https://baike.baidu.com/item/%E5%A4%A9%E6%B4%A5%E5%B8%82/213824\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">天津市</a>，是一名中国<a href=\""https://baike.baidu.com/item/%E8%B6%B3%E7%90%83%E8%BF%90%E5%8A%A8%E5%91%98/20426278\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">足球运动员</a>。现效力于<a href=\""https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%B8%AD%E8%B5%AB%E5%9B%BD%E5%AE%89%E8%B6%B3%E7%90%83%E4%BF%B1%E4%B9%90%E9%83%A8/20322752\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">北京中赫国安足球俱乐部</a>。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1-2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t出身于天津火车头青训的王刚，先后效力于<a href=\""https://baike.baidu.com/item/%E6%9C%AC%E8%8F%B2%E5%8D%A1/3147071\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">本菲卡</a>、<a href=\""https://baike.baidu.com/item/%E8%B4%9D%E6%8B%89%E9%A9%AC%E5%B0%94/6874339\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">贝拉马尔</a>、科维良体育、<a href=\""https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E9%B2%81%E8%83%BD/144395\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">山东鲁能</a>、萨卡文人、北京人和等俱乐部<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;。同时，王刚曾入选过国少、国青、国奥、国家队，并于2004年随国少队拿下亚少赛冠军。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t2010年，王刚首次入选<a href=\""https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%9B%BD%E5%AE%B6%E7%94%B7%E5%AD%90%E8%B6%B3%E7%90%83%E9%98%9F/5152172\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">中国国家男子足球队</a>。2019年，王刚再次入选中国国家男子足球队。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[3]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;2020年1月，王刚入选<a href=\""https://baike.baidu.com/item/%E8%81%94%E8%B5%9B%E4%BC%98%E7%A7%80%E4%B8%AD%E5%9B%BD%E7%B1%8D%E7%90%83%E5%91%98%E6%8A%80%E6%9C%AF%E6%A1%A3%E6%A1%88%E5%BA%93/24248902\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">联赛优秀中国籍球员技术档案库</a>。</p>"",""min"":""9""}","1",
"3932","100000107",,"6","{""desc"":""<p>战三  李四  王五   赵六  王美丹</p>"",""min"":""67""}","1",
"3933","100000107",,"7","{""desc"":""<p>投票说明：</p><p>\t1989年2月17日出生于<a href=\""https://baike.baidu.com/item/%E5%A4%A9%E6%B4%A5%E5%B8%82/213824\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">天津市</a>，是一名中国<a href=\""https://baike.baidu.com/item/%E8%B6%B3%E7%90%83%E8%BF%90%E5%8A%A8%E5%91%98/20426278\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">足球运动员</a>。现效力于<a href=\""https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E4%B8%AD%E8%B5%AB%E5%9B%BD%E5%AE%89%E8%B6%B3%E7%90%83%E4%BF%B1%E4%B9%90%E9%83%A8/20322752\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">北京中赫国安足球俱乐部</a>。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1-2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t出身于天津火车头青训的王刚，先后效力于<a href=\""https://baike.baidu.com/item/%E6%9C%AC%E8%8F%B2%E5%8D%A1/3147071\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">本菲卡</a>、<a href=\""https://baike.baidu.com/item/%E8%B4%9D%E6%8B%89%E9%A9%AC%E5%B0%94/6874339\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">贝拉马尔</a>、科维良体育、<a href=\""https://baike.baidu.com/item/%E5%B1%B1%E4%B8%9C%E9%B2%81%E8%83%BD/144395\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">山东鲁能</a>、萨卡文人、北京人和等俱乐部<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[2]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;。同时，王刚曾入选过国少、国青、国奥、国家队，并于2004年随国少队拿下亚少赛冠军。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[1]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span></p><p>\t2010年，王刚首次入选<a href=\""https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%9B%BD%E5%AE%B6%E7%94%B7%E5%AD%90%E8%B6%B3%E7%90%83%E9%98%9F/5152172\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">中国国家男子足球队</a>。2019年，王刚再次入选中国国家男子足球队。<span style=\""color: rgb(51, 102, 204);\"">&nbsp;[3]</span><span style=\""color: rgb(19, 110, 194);\"">&nbsp;</span>&nbsp;2020年1月，王刚入选<a href=\""https://baike.baidu.com/item/%E8%81%94%E8%B5%9B%E4%BC%98%E7%A7%80%E4%B8%AD%E5%9B%BD%E7%B1%8D%E7%90%83%E5%91%98%E6%8A%80%E6%9C%AF%E6%A1%A3%E6%A1%88%E5%BA%93/24248902\"" rel=\""noopener noreferrer\"" target=\""_blank\"" style=\""color: rgb(19, 110, 194);\"">联赛优秀中国籍球员技术档案库</a>。</p>""}","1",
"3934","100000107",,"8",,"1",
"3935","100000107",,"9",,"1",
"3936","100000107",,"10",,"1",
"3937","100000107",,"11",,"1",
"3938","100000107",,"12",,"1",
"3939","100000108",,"1",,"1",
